Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4b70b65114b415fdc03a922489881bdb557e8ff5f0b842076ba4748470c66d19,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.071159,50.847861,On or near Sundridge Close,E01017051,Portsmouth 002A,Investigation complete; no suspect identified
702c9ed4c743f39b0f870e1aab2c2769e367810d28d941e174878dfe5b86e7ce,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.818388,51.342519,On or near Weybridge Mead,E01022891,Hart 001B,Investigation complete; no suspect identified
018dc09ec1ad86fc8c58afd793611b0f164e0dd92d9a088287f2162eed9683b9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.423421,50.914555,On or near Shirley Road,E01017192,Southampton 021A,Investigation complete; no suspect identified
587e4138b910b9066f91cd2e5f1c197acbf1da2c40cb4788410c3f9a1339336f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.377635,50.895103,On or near Garnock Road,E01017276,Southampton 031C,Investigation complete; no suspect identified
ac48d144499da401a7c7efcd3177fb2dd6b2b93019edf7bc4d309b8a493d66ee,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.398778,50.938171,On or near Petrol Station,E01017149,Southampton 001E,Investigation complete; no suspect identified
50888fdaa33e5749685ca45f396799a6a1ce1fe6ca2e8d91e8c19bca3637cbcd,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.095317,50.849562,On or near Bourne Road,E01017120,Portsmouth 001E,Investigation complete; no suspect identified
6e458380f9aa7f8ce309dcc6711da7a22fe722848d0aa6c0089a248c89bfccfb,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.399257,50.914235,On or near Cranbury Terrace,E01032750,Southampton 022G,Investigation complete; no suspect identified
b864219cc46902f60718309e385534f4e57984955c23dc3049bce7c80ce77efe,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.467787,50.928398,On or near Thorness Close,E01017236,Southampton 012A,Investigation complete; no suspect identified
a2ea30bc66060a8bdf2ae16da7d964af6fbae84741ee564c326a75ca441f2c86,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.079429,50.853502,On or near Meadowsweet Way,E01017118,Portsmouth 002D,Offender given a caution
c2007897caf12b0c162b169bf211f3b34e56a402c93c821a5111c9ce2115d8c0,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.355131,50.915340,On or near Haynes Road,E01017200,Southampton 016A,Investigation complete; no suspect identified
316cd4bb4fa8668790fc06d09226a545fe3b5c6111e72a1c486c9a62f4c9d56b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.336047,50.904918,On or near Herrick Close,E01017167,Southampton 027A,Investigation complete; no suspect identified
0e6604a74c5ca198ac838013c632dab3cd609252d2e1c9034b61ecfae8990b8e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.760885,51.307935,On or near Almond Close,E01023105,Rushmoor 002A,Investigation complete; no suspect identified
d885b4c463625d9146ab1f52626913cd2cc5683e4333f55ca7e28e70a0296c4b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.078421,50.848404,On or near Hockley Close,E01017053,Portsmouth 002C,Unable to prosecute suspect
78d74795eac348e6d19c3de413e56139f0f97f6c9e962ae6ad5e78567dc69b14,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.484521,51.195731,On or near Anglesey Close,E01023218,Test Valley 006E,Investigation complete; no suspect identified
196d9446f2d227d88f4ec78466c3c3d2ee285f22557baabce636055a44ecbb96,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.087243,50.801747,On or near Jacob's Street,E01017038,Portsmouth 013C,Investigation complete; no suspect identified
3d3af01a9b90ad963afcda98e8522e4c31e9cc7731042c1b33973602c5df2c05,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.152526,50.719011,On or near Carlton Road,E01017343,Isle of Wight 007C,Investigation complete; no suspect identified
066b94b5f220f0b1cf1f468f8374c505fceb825b0e019552206e2333662b79ae,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.067404,50.813191,On or near Westbourne Road,E01017042,Portsmouth 012B,Investigation complete; no suspect identified
743d7872968b7471be898f3c21c0b76c2ce353e6508ce30feb501d46ac2707e6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.763340,51.306270,On or near Belstone Mews,E01023120,Rushmoor 002C,Investigation complete; no suspect identified
03c605442ae302016545470efd18f9e11a2bd16ebc9fd2354bbbfd56430a71e9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.099253,51.265849,On or near Lower Brook Street,E01032845,Basingstoke and Deane 012E,Investigation complete; no suspect identified
3842158d2f6440315f7b869c97e4d305674157f3bc48635b00c0b93f7c562589,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.478834,50.935552,On or near Andes Road,E01023170,Test Valley 015A,Investigation complete; no suspect identified
08a7aefea5bd962e574062b9cf19a24fe7b6a7063d0be5972fd0e25ababdf653,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.293566,51.068331,On or near Supermarket,E01023256,Winchester 006C,Investigation complete; no suspect identified
1bc1ae0d3fa3c9b6a1b51e14c05cb5ba99e8b636c881b1a6121ad2b2fb809d52,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.117691,51.284262,On or near Brassie Close,E01032841,Basingstoke and Deane 010G,Investigation complete; no suspect identified
cce631a40d315836be7a502282d2cb266dcd89c23cb13f9fb326f2628dcabd40,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.383510,50.970284,On or near Falkland Road,E01022681,Eastleigh 006E,Investigation complete; no suspect identified
6d8bfd6579faf6d17d362c02448618967b936530ee003bbe6068bb03329700ba,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.139203,50.791288,On or near Cleveland Road,E01022845,Gosport 010F,Investigation complete; no suspect identified
4a0e20044ba26fe988de0e7467f3ac4c977e00fe2a664f7ce5097459ad4bf721,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.600346,50.898271,On or near Congleton Close,E01022993,New Forest 007B,Investigation complete; no suspect identified
c2e9dcad60c3a96e3175412f244951b9ec5f4224d631f45d25b12ce063414038,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.891375,50.974332,On or near Angels' Lane,E01023011,New Forest 001A,Investigation complete; no suspect identified
b303bc07ec4e625838b29bc1d8c7710b9898e4a7c3b0bdf2c52a04fbd0b337f5,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.855344,51.109797,On or near Elm Close,E01022636,East Hampshire 006D,Investigation complete; no suspect identified
2313d4dfddf9644a87f4899aee6b526036012690dce08dffc1a0bb30ac20e343,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.870268,51.102946,On or near Sutton Field,E01032663,East Hampshire 008E,Investigation complete; no suspect identified
283b6114b3aaeba27d6158f0d273137294b65f645dbc59f3a318d7165555a87c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.060757,50.792176,On or near Clovelly Road,E01017094,Portsmouth 021A,Investigation complete; no suspect identified
65a92551374f075ea306e9d9f93ba7d9bf91033904075cdc6ece1f6788a30b11,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.273112,50.927052,On or near Maddoxford Lane,E01022653,Eastleigh 010A,Investigation complete; no suspect identified
d770c6ed0ed124b8b13e5d70e83dd6b84580fa9180a66d2801593630fb7d88e9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.812878,50.900828,On or near Harbridge Drove,E01023026,New Forest 010A,Investigation complete; no suspect identified
54c0c65009ec6ef242732ec7c21c96ee0e4be48b394f07b0534a0376657bf30f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.161075,50.731339,On or near Union Road,E01017336,Isle of Wight 004B,Investigation complete; no suspect identified
09f3075d9f7bdfdbaf782b25997054ee5bbb0ad7d3b700a99497eec5a1864a6e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.114552,51.223038,On or near Farleigh Road,E01022561,Basingstoke and Deane 017D,Unable to prosecute suspect
984a3f0d98d1a2229ab369b9ac5a323cc16e87961bbf1bdbeba8b587f8945890,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.426683,50.916522,On or near Harold Road,E01017192,Southampton 021A,Investigation complete; no suspect identified
68468e7ed28c09098a8ac674692c5e91d96c8c319ccbc2271a4f44b8e5d4f99e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.404260,50.902355,On or near High Street,E01017140,Southampton 023D,Investigation complete; no suspect identified
196a5c7fd0c2a962d19c8bc3f70c380ac0aecc1998850b4e66118e8ca725ba39,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.383944,50.923472,On or near Railway View Road,E01017233,Southampton 013C,Investigation complete; no suspect identified
0fa62226608678e4a1b52406473a2b1a022703db81bbbd139305d858bee9efe9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.342592,50.900702,On or near Marie Road,E01017169,Southampton 027C,Investigation complete; no suspect identified
c89e861ec7ff60939ef7756d350eb8a863693447505eb8b86f49c29df8339632,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.121499,50.791210,On or near Parking Area,E01032879,Gosport 008G,Investigation complete; no suspect identified
fae966b5b3d2d831a04baed98a086b99028f53707cfc62c29232e228f531ba5b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.369968,50.918514,On or near Monastery Road,E01017173,Southampton 014C,Investigation complete; no suspect identified
9374f79f6b16733d3bc656d13250192b1f5ebc51eda96dce42d8cfe9d7aab194,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.076912,50.780173,On or near Alhambra Road,E01017073,Portsmouth 024A,Investigation complete; no suspect identified
e50df67660ebf4938d7098bcc99522857a9d8c055ff42338e7ae12c4a0948492,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.214748,50.823682,On or near Parking Area,E01022777,Fareham 013C,Investigation complete; no suspect identified
c8cba51ae55093814afc465f351546786251abafcaa48015c8aa1e10e3f3f42a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.335291,50.928061,On or near Lower New Road,E01022714,Eastleigh 009B,Investigation complete; no suspect identified
2279bc3c74e3a4448b1b21d4120e80f903585ba750a880ffe5904a8c89046cb3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.108540,51.242919,On or near Brahms Road,E01022480,Basingstoke and Deane 016C,Investigation complete; no suspect identified
61154e9d0b11116c09251111564b7d384695ddb2b382e00d013a3a859c274b14,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.376334,50.924366,On or near Bitterne Park Triangle,E01017177,Southampton 014D,Investigation complete; no suspect identified
3ffb729a902d83fe6560df86dacb85c7ea2d81269a733285bf9a4ebefb6800b6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.763160,51.292690,On or near Glenwood Court,E01023095,Rushmoor 006C,Investigation complete; no suspect identified
ad3705a99e5b5b8400a7cfc7d98369f591dd7a7da46b89324f01ad6441a9d40e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.091286,50.800385,On or near Kingswell Street,E01017032,Portsmouth 016B,Investigation complete; no suspect identified
058635667582e95ef1dca8312b4e02acc03f60ab0fb25bdf305cd0b7fe66f399,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.114552,51.223038,On or near Farleigh Road,E01022561,Basingstoke and Deane 017D,Unable to prosecute suspect
98ba9ea6a0bfd7415a8f38a0be29755c43f86228ab1c8df582a7b3959f85bd74,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.180281,50.631817,On or near Supermarket,E01017355,Isle of Wight 015E,Investigation complete; no suspect identified
d5674325b9e3a817e47faad97c72eabd96ba30da2c886a2f89ffe6606d065229,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.361547,50.915330,On or near Parking Area,E01017224,Southampton 024C,Investigation complete; no suspect identified
b022580fdf99e0dd9bece9a6620d990d64a5deed12e94650da4c8ec370e139c7,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.330248,50.966169,On or near Oakgrove Gardens,E01022650,Eastleigh 005F,Investigation complete; no suspect identified
756711c3784d3d5f66d86e99b743a884af5690cfd5d7011fcdba8ba057b94b98,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.150914,50.785457,On or near Village Road,E01022794,Gosport 009A,Investigation complete; no suspect identified
e8e9f555778f8a2a9281a937fe14f84c6d4e8f558081f3bdc6e99a48098f84eb,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.117920,50.794402,On or near Gosport Bus Station,E01032879,Gosport 008G,Investigation complete; no suspect identified
1872af23cada8d9e953794d3e62f73765b5d653242aceb4258d8ceab2a3041fe,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.123882,51.255030,On or near St Lukes Close,E01022549,Basingstoke and Deane 014B,Investigation complete; no suspect identified
b0e2d8a7ee05c168d9031f8d8336922b4ffe6ea3858eaa079271dd072be90c8d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.373093,50.932622,On or near Parking Area,E01017175,Southampton 008B,Investigation complete; no suspect identified
03c6e9673eb9c62724dd4454dc59cf22537bb7d5d7b54305459ac9034ad6876f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.067554,50.785683,On or near Bristol Road,E01017070,Portsmouth 023D,Investigation complete; no suspect identified
291be372156b4d15b4d1968367f7384bc8a7e224cc399ff047961b00718539e1,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.349060,51.053708,On or near Manor Road,E01023259,Winchester 009E,Investigation complete; no suspect identified
995cd6244c55212654140f8fa7753779853062a44b899b79e185e08131faccdb,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.684503,50.832254,On or near Mill Lane,E01022997,New Forest 016D,Investigation complete; no suspect identified
37e791d362ebf9e84378f4e6f4a46dfd903a4c1ebb58541715ed8872e8b4dcb9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.047625,50.850513,On or near Down End,E01017061,Portsmouth 003B,Investigation complete; no suspect identified
66a35087922145224c3a941dec84a641d5b7bf70ac72535d333cf630bee384b0,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.461806,50.918955,On or near Petrol Station,E01017239,Southampton 012C,Investigation complete; no suspect identified
f8cdab6f7df29c4bd5863dbbcf6f30da3fc2dd3a35f669ae428ebe324995a099,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.377635,50.895103,On or near Garnock Road,E01017276,Southampton 031C,Investigation complete; no suspect identified
0e0a9cad825f82e8b0bd77d74243add7acb26439283199a6f71902dcd39410c7,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.850442,51.116808,On or near Sycamore Road,E01022615,East Hampshire 006A,Investigation complete; no suspect identified
43646251523059d93184f11f621cd1783ef9e764b70e1a2745200994e095833a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.389083,50.935180,On or near Broadlands Road,E01032756,Southampton 005F,Investigation complete; no suspect identified
61a00465151ac46c8f81d03dc1ebcc0eac56eb48d123312fe141d968e857da73,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.293346,50.838644,On or near Cowes Lane,E01022792,Fareham 006D,Investigation complete; no suspect identified
cfe1bf183dc56d952742da7ad4b3f6ecb8325581421a1686578c7146d232d08b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.204750,50.597759,On or near Mitchell Avenue,E01017363,Isle of Wight 018A,Investigation complete; no suspect identified
55c26ed4ddf31929730c000ea8141f297f33475c79d9a0a64a17d9e5aa99acf4,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.470948,51.007239,On or near Walnut Close,E01023199,Test Valley 013D,Investigation complete; no suspect identified
66ca348c026691bca28687b66bb2d8ea452114a8250b94c3483c1ca37375a00d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.866437,51.348524,On or near Paul's Field,E01022859,Hart 002A,Investigation complete; no suspect identified
638959a25d3797fbf375e75ae71e1eed476fd59be732d32dc3dc1a64ed6353b8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.279236,50.699692,On or near Meadowside,E01017332,Isle of Wight 008D,Investigation complete; no suspect identified
5859656c314fe1000f92519c7017e755ef11b262ddd5db92efdd13492c9ad5c2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.306149,50.754712,On or near Lanyards Lea,E01017304,Isle of Wight 002C,Investigation complete; no suspect identified
b3b0443259f302c17f4eba7b161bf6bee9c0df30443458ad72ed1fba625acdd3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.306149,50.754712,On or near Lanyards Lea,E01017304,Isle of Wight 002C,Investigation complete; no suspect identified
cd27ebc3aabe374b9b4d6bd98327a6ff127c9c5ded80f94f06b23ebc66e65126,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.070629,50.803055,On or near St Marys Road,E01017076,Portsmouth 015A,Investigation complete; no suspect identified
2bbd45b4ad60bc9c8e4528185c2578f178514f0a084ad7ddeedf3a021b123785,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.068543,50.818713,On or near Chelmsford Road,E01017049,Portsmouth 011D,Investigation complete; no suspect identified
10f67052ebc19d24c6ca9f1865e805c760abaef3f9cd84774e3b60c5118d0895,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.793145,50.928545,On or near Hospital,E01023022,New Forest 001D,Investigation complete; no suspect identified
72389eeacaadcb467bbfc89a12c6736ff6aebfd747ed85936c498eeb14d0d4ba,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.141252,50.800278,On or near Trafalgar Square,E01022833,Gosport 008C,Investigation complete; no suspect identified
68fc46e440bc200ddbc2969283c4382b3e6654cab9e279a5c637323918712729,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.397410,50.898696,On or near John Street,E01032751,Southampton 029H,Investigation complete; no suspect identified
5ab29a6e705d52ca4d3b43a181352368093b66bc79884f74eae66383167f8098,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.168443,51.090958,On or near Sports/Recreation Area,E01023281,Winchester 004E,Investigation complete; no suspect identified
cff7c8b166c932ea0fbf44d261c01def5629ed6b9560dbc7bb7669af180250f9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.174295,50.724069,On or near Tandy Close,E01017342,Isle of Wight 006E,Unable to prosecute suspect
